date,weekday,城六区,西北部,东北部,东南部,西南部
2022/12/7,Wednesday,44.81916666666667,38.007999999999996,30.353749999999998,54.028333333333336,49.1125
2022/12/8,Thursday,45.57249999999999,42.432,32.515,49.22833333333333,51.1525
2022/12/9,Friday,77.92416666666666,57.324,41.401250000000005,70.01833333333333,74.5275
2022/12/10,Saturday,26.08,28.375999999999998,27,40.125,27.28
2022/12/11,Sunday,26.719166666666666,25.55,24.38875,25.91333333333333,30.6
2022/12/12,Monday,362.43333333333334,365.342,349.12625,356.95166666666665,351.1775
2022/12/13,Tuesday,95.62916666666666,80.808,85.52,124.34833333333331,97.82499999999999
2022/12/14,Wednesday,53.03916666666667,44.916000000000004,58.10625,53.60500000000001,50.147499999999994
2022/12/15,Thursday,40.74333333333333,38.80800000000001,33.66625,42.52333333333333,37.279999999999994
2022/12/16,Friday,26.1875,25.084,22.276249999999997,29.09833333333333,31.0225
2022/12/17,Saturday,35.917500000000004,24.418000000000003,21.88,37.50666666666667,39.150000000000006
2022/12/18,Sunday,39.41833333333334,34.74,31.032500000000002,38.08833333333333,43.3225
2022/12/19,Monday,49.65583333333333,44.64,40.9525,49,49.6025
2022/12/20,Tuesday,59.70833333333334,56.620000000000005,49.62125,69.50166666666668,57.9875
2022/12/21,Wednesday,34.329166666666666,34.146,22.693749999999998,33.17,37.575
2022/12/22,Thursday,18.816666666666666,19.112000000000002,19,21.586666666666662,20.3325
2022/12/23,Friday,19.812499999999996,20.9,19.8475,22.205000000000002,27.6725
2022/12/24,Saturday,28.743333333333336,28.101999999999997,23.857499999999998,29.61,33.394999999999996
2022/12/25,Sunday,39.15083333333334,49.5,33.385000000000005,48.848333333333336,42.4175
2022/12/26,Monday,47.95583333333334,49.058,37.37375,46.695,50.8625
2022/12/27,Tuesday,28.642500000000002,27.841999999999995,26.098750000000003,35.653333333333336,29.685
2022/12/28,Wednesday,39.945,27.947999999999997,27.391250000000003,41.416666666666664,34.852500000000006
2022/12/29,Thursday,23.235,20.490000000000002,22.845,28.298333333333332,26.4525
2022/12/30,Friday,41.445,37.652,27.502500000000005,48.72833333333333,39.635
2022/12/31,Saturday,48.4975,45.224000000000004,33.755,57.86833333333334,45.68
2023/1/1,Sunday,37.23916666666667,39.168,29.93875,50.39666666666667,43.75
2023/1/2,Monday,24.719166666666666,21.682,20.853749999999998,26.44666666666667,35.2875
2023/1/3,Tuesday,38.44083333333333,40.49999999999999,26.41625,41.02166666666667,40.61
2023/1/4,Wednesday,70.67999999999999,55.715999999999994,42.45875,73.67999999999999,71.0825
2023/1/5,Thursday,113.85499999999998,76.174,97.70875,151.81166666666667,99.715
2023/1/6,Friday,108.94,88.774,103.9375,151.84,96.795
2023/1/7,Saturday,67.345,64.498,55.9325,79.895,63.19499999999999
2023/1/8,Sunday,58.600833333333334,55.968,53.5325,67.53333333333333,62.942499999999995
2023/1/9,Monday,38.19833333333334,29.784,29.7425,44.708333333333336,39.7825
2023/1/10,Tuesday,62.81333333333333,56.214,56.06625,53.375,56.489999999999995
2023/1/11,Wednesday,85.66416666666665,71.23999999999998,77.05375000000001,104.605,74.72
2023/1/12,Thursday,116.92999999999999,114.53,118.6875,122.62,109.635
2023/1/13,Friday,108.91166666666668,120.88,84.11625,99.96666666666668,105.55250000000001
2023/1/14,Saturday,20.549166666666668,21.058,22.130000000000003,20.325,20.9075
2023/1/15,Sunday,23.598333333333333,26.618000000000002,22.853749999999998,23.008333333333336,26.950000000000003
2023/1/16,Monday,41.541666666666664,43.876,37.80875,38.31333333333333,37.442499999999995
2023/1/17,Tuesday,80.02000000000001,82.89,76.8975,85.05333333333334,75.7075
2023/1/18,Wednesday,67.5875,66.218,65.76125,73.11166666666666,67.035
2023/1/19,Thursday,71.84666666666668,83.83,67.2125,78.59,72.5925
2023/1/20,Friday,38.840833333333336,38.924,40.900000000000006,39.985,32.185
2023/1/21,Saturday,57.95999999999999,48.525999999999996,58.49875,71.03500000000001,51.385000000000005
2023/1/22,Sunday,86.89166666666667,93.49,107.5225,123.79166666666667,85.5
2023/1/23,Monday,65.485,56.092000000000006,61.34375,63.251666666666665,71.435
2023/1/24,Tuesday,37.799166666666665,41.226,30.04125,41.82,31.759999999999998
2023/1/25,Wednesday,42.7225,31.424,44.245,52.32,36.1325
2023/1/26,Thursday,43.99416666666667,49.157999999999994,44.45875,54.45833333333334,44.4375
2023/1/27,Friday,22.954166666666666,32.824,27.426249999999996,23.305000000000003,22.8975
2023/1/28,Saturday,59.99333333333333,66.566,64.0525,63.004999999999995,52.135000000000005
2023/1/29,Sunday,66.38166666666667,67.05,57.769999999999996,68.92999999999999,60.779999999999994
2023/1/30,Monday,65.74166666666666,52.70799999999999,54.470000000000006,79.52833333333332,58.1725
2023/1/31,Tuesday,72.15666666666668,73.16600000000001,77.19625,92.66666666666667,68.81
2023/2/1,Wednesday,32.87,31.308,30.40125,36.63166666666667,30.75
2023/2/2,Thursday,22.8875,24.009999999999998,22.51,24,23.4375
2023/2/3,Friday,45.645833333333336,44.134,35.9625,49.23499999999999,43.36750000000001
2023/2/4,Saturday,55.474999999999994,34.571999999999996,39.2825,57.949999999999996,45.335
2023/2/5,Sunday,102.26499999999999,74.892,101.53125000000001,149.23,83.4475
2023/2/6,Monday,136.7775,108.374,125.53249999999998,156.29666666666668,138.70749999999998
2023/2/7,Tuesday,58.79583333333332,80.52400000000002,72.2025,66.26333333333334,69.2575
2023/2/8,Wednesday,36.03916666666667,27.074,33.832499999999996,42.38333333333333,41.7175
2023/2/9,Thursday,72.42333333333333,61.568,60.873749999999994,73.81166666666667,73.9375
2023/2/10,Friday,121.255,102.18199999999999,98.90625,127.14666666666666,117.4375
2023/2/11,Saturday,185.42166666666665,159.568,193.26125000000002,210.63833333333332,179.755
2023/2/12,Sunday,108.34333333333332,110.492,109.92750000000001,123.69333333333333,110.845
2023/2/13,Monday,23.361666666666668,21.176,23.70125,22.936666666666667,27.490000000000002
2023/2/14,Tuesday,21.399166666666662,22.008,22.75,23.965,26.572499999999998
2023/2/15,Wednesday,51.19833333333333,49.442,50.1075,48.223333333333336,52.015
2023/2/16,Thursday,94.75750000000001,91.14599999999999,86.30749999999999,97.09833333333334,95.14750000000001
2023/2/17,Friday,176.51833333333335,164.302,173.33375,200.385,172.79250000000002
2023/2/18,Saturday,168.70916666666665,146.158,172.2775,187.27999999999997,153.53
2023/2/19,Sunday,34.56416666666667,32.356,31.927500000000006,38.355,37.4
2023/2/20,Monday,26.34166666666667,26.526,23.89375,28.433333333333337,36.029999999999994
2023/2/21,Tuesday,39.55,35.87,36.462500000000006,45.14833333333333,40.4275
2023/2/22,Wednesday,79.27916666666665,69.81,74.645,84.27166666666666,75.3925
2023/2/23,Thursday,120.87333333333333,102.17999999999999,123.76625,144.88000000000002,116.3825
2023/2/24,Friday,48.35833333333334,38.962,43.584999999999994,75.34666666666666,56.3
2023/2/25,Saturday,26.732499999999998,25.791999999999994,24.06125,26.921666666666667,32.0525
2023/2/26,Sunday,94.66666666666667,73.844,71.94875,109.25166666666667,106.625
2023/2/27,Monday,183.965,195.446,145.54375000000002,149.83333333333334,201.5
2023/2/28,Tuesday,90.3325,88.616,82.4425,90.27666666666666,90.8125
2023/3/1,Wednesday,24.49,22.368000000000002,24.881249999999998,34.00000000000001,32.877500000000005
2023/3/2,Thursday,56.68833333333333,39.1,43.916250000000005,59.56833333333333,55.682500000000005
2023/3/3,Friday,68.46833333333333,53.70799999999999,59.775000000000006,72.83166666666668,60.125
2023/3/4,Saturday,160.87833333333333,103.484,121.56375000000003,186.3133333333333,124.5525
2023/3/5,Sunday,213.98416666666665,211.44,213.52749999999997,204.57000000000002,212.085
2023/3/6,Monday,190.75666666666666,144.19,146.00625,176.345,192.1675
2023/3/7,Tuesday,210.7158333333333,128.34999999999997,183.19625000000002,244.07499999999996,169.66500000000002
2023/3/8,Wednesday,121.24666666666668,78.09799999999998,112.81125,141.04166666666669,108.39
2023/3/9,Thursday,77.79166666666667,75.992,71.39625,82.72166666666666,79.815
2023/3/10,Friday,240.50666666666666,252,223.815,256.6583333333333,245.8225
2023/3/11,Saturday,136.50333333333333,124,102.47749999999999,131.67499999999998,147.5975
2023/3/12,Sunday,51.59916666666666,58.35,51.9375,52.86666666666667,52.675
2023/3/13,Monday,73.8875,64.76599999999999,69.5875,83.32833333333333,70.21750000000002
2023/3/14,Tuesday,129.80833333333334,131.1,141.30375,163.97333333333333,152.6675
2023/3/15,Wednesday,89.43166666666666,93.232,107.20875000000001,113.35666666666668,93.6325
2023/3/16,Thursday,50.625,40.8,44.88875,55.17166666666666,50.9625
2023/3/17,Friday,84.26416666666665,77.10799999999999,75.49875,81.53833333333334,83.41499999999999
2023/3/18,Saturday,41.43666666666666,32.338,57.27625,53.21666666666666,41.875
2023/3/19,Sunday,85.58666666666666,68.25,70.1025,95.69500000000001,83.0725
2023/3/20,Monday,146.4383333333333,147.45,154.56125000000003,148.75666666666666,144.39249999999998
2023/3/21,Tuesday,150.5533333333333,181.56799999999998,176.69125,150.535,153.89749999999998
2023/3/22,Wednesday,327.0241666666667,330.704,338.49,350.5516666666667,319.8675
2023/3/23,Thursday,98.97416666666668,84.016,103.15,116.75000000000001,106.095
2023/3/24,Friday,60.899166666666666,50.55,56.48875,73.80999999999999,65.105
2023/3/25,Saturday,59.24666666666667,46.760000000000005,56.01125,66.845,59.57249999999999
2023/3/26,Sunday,54.80249999999999,44.022000000000006,45.35875,66.43833333333333,60.95
2023/3/27,Monday,55.03666666666667,50.128,51.4375,63.333333333333336,58.11000000000001
2023/3/28,Tuesday,95.99749999999999,79.404,88.89750000000001,98.67666666666666,100.78
2023/3/29,Wednesday,130.47416666666666,105.458,111.38624999999999,143.88666666666668,124.59750000000001
2023/3/30,Thursday,116.68666666666667,97.006,104.83250000000001,112,117.56249999999999
2023/3/31,Friday,87.16749999999998,89.076,83.63624999999999,84.125,90.8975
2023/4/1,Saturday,78.86583333333333,75.49199999999999,78.32749999999999,82.39,83.27250000000001
2023/4/2,Sunday,106.02083333333333,101.308,87.8275,102.375,107.5925
2023/4/3,Monday,73.34083333333334,57.166,69.84375,76.44166666666668,79.615
2023/4/4,Tuesday,42.222500000000004,33.916,40.495,44.416666666666664,42.095
2023/4/5,Wednesday,36.82583333333333,30.909999999999997,36.755,37.791666666666664,30.552500000000002
2023/4/6,Thursday,40.39333333333333,35.92999999999999,49.436249999999994,49.67333333333334,37.8625
2023/4/7,Friday,31.628333333333334,34.084,40.035000000000004,33.20333333333334,33.917500000000004
2023/4/8,Saturday,46.787499999999994,39.4,56.35999999999999,44.81166666666667,46.197500000000005
2023/4/9,Sunday,88.53750000000001,71.074,90.20874999999998,101.07666666666667,79.39500000000001
2023/4/10,Monday,176.09583333333333,193.82999999999998,179.74124999999998,177.29,184.23749999999998
2023/4/11,Tuesday,314.8625,289.15200000000004,281.185,325.53666666666663,340.02
2023/4/12,Wednesday,300.6433333333334,201.416,265.85125,363.425,270.855
2023/4/13,Thursday,472.39416666666665,399.718,472.56624999999997,463.6883333333333,454.27
2023/4/14,Friday,179.84416666666667,203.014,193.16,180.955,207.94250000000002
2023/4/15,Saturday,65.905,66.958,86.50999999999999,79.17333333333333,62.585
2023/4/16,Sunday,50.51166666666666,47.081999999999994,50.7025,59.09833333333333,49.4375
2023/4/17,Monday,82.09750000000001,77.37400000000001,73.41000000000001,79.00000000000001,82.2625
2023/4/18,Tuesday,75.06083333333333,63.384,61.71874999999999,73.41666666666667,86.27
2023/4/19,Wednesday,78.01416666666667,78.94999999999999,73.11,79.63166666666666,83.16499999999999
2023/4/20,Thursday,78.87749999999998,77.24000000000001,64.8125,88.69500000000001,100.76249999999999
2023/4/21,Friday,36.73083333333334,33.306,39.19625,42.75333333333333,34.6425
2023/4/22,Saturday,32.034166666666664,35.81,34.02625,28.13166666666667,31.015
2023/4/23,Sunday,52.115833333333335,46.8,53.760000000000005,58.166666666666664,50.4775
2023/4/24,Monday,55.6975,52.318000000000005,58.13125,56.13166666666666,55.4275
2023/4/25,Tuesday,78.50666666666666,61.525999999999996,58.9625,88.03333333333335,86.135
2023/4/26,Wednesday,49.83333333333334,43.55,46.6575,49.60999999999999,52.1875
2023/4/27,Thursday,80.96666666666665,77.71599999999998,82.96875,84.70166666666667,80.21
2023/4/28,Friday,67.54166666666667,76.782,63.245000000000005,62.300000000000004,71.5825
2023/4/29,Saturday,40.777499999999996,38.815999999999995,38.05875,50.971666666666664,45.825
2023/4/30,Sunday,42.1325,39.124,38.56125,43.916666666666664,43.532500000000006
2023/5/1,Monday,70.33666666666666,66.99199999999999,66.23875,72.91666666666666,71.0825
2023/5/2,Tuesday,77.22166666666666,80.026,78.3125,77.25166666666667,75.73
2023/5/3,Wednesday,81.84500000000001,81.24199999999999,78.2975,80.93666666666667,81.48
2023/5/4,Thursday,51.87083333333333,57.1,54.2375,51.965,50.76
2023/5/5,Friday,23.213333333333335,24.648,30.529999999999994,33.01833333333334,20.3325
2023/5/6,Saturday,28.743333333333336,28.2,32.6725,31.028333333333332,28.665
2023/5/7,Sunday,36.85083333333333,32.589999999999996,33.78125,43.68666666666667,38.144999999999996
2023/5/8,Monday,51.01666666666667,42.284,41.81375,55.46333333333333,52.045
2023/5/9,Tuesday,58.89083333333334,59.314,58.80250000000001,58.58333333333334,58.8875
2023/5/10,Wednesday,55.218333333333334,56.3,53.785,57.48,57.042500000000004
2023/5/11,Thursday,71.99999999999999,60.339999999999996,73.30125,81.48666666666666,65.7725
2023/5/12,Friday,65.50416666666668,48.702,56.07875,67.895,55.272499999999994
2023/5/13,Saturday,34.48583333333334,34.924,33.4475,39.61333333333334,34.885000000000005
2023/5/14,Sunday,67.99666666666667,67.59400000000001,71.63,71.43166666666667,63.7725
2023/5/15,Monday,101.49083333333334,90.6,101.52,106.19333333333334,93.49000000000001
2023/5/16,Tuesday,85.27583333333335,84.3,85.21374999999999,81.65833333333333,82.1775
2023/5/17,Wednesday,55.393333333333324,60.791999999999994,52.06375,49.89666666666667,55.625
2023/5/18,Thursday,48.92083333333333,52.355999999999995,43.88875,45.51499999999999,48.9775
2023/5/19,Friday,61.75249999999999,46.42999999999999,60.423750000000005,85.32000000000001,66.0025
2023/5/20,Saturday,138.93583333333333,181.048,190.15125,146.92499999999998,142.8775
2023/5/21,Sunday,85.3625,76.9,105.57124999999999,101.32666666666667,73.0925
2023/5/22,Monday,37.669999999999995,28.65,39.0925,44.696666666666665,37.025000000000006
2023/5/23,Tuesday,44.99583333333334,36.489999999999995,38.29125,49.68666666666667,44.14750000000001
2023/5/24,Wednesday,70.33500000000001,62.41799999999999,71.125,71.83333333333333,70.395
2023/5/25,Thursday,64.45833333333334,56.224000000000004,61.522499999999994,61.43833333333333,63.602500000000006
2023/5/26,Friday,79.385,69.406,77.0575,80.02,73.11749999999999
2023/5/27,Saturday,87.02833333333335,70.454,91.81875000000001,93.77,65.125
2023/5/28,Sunday,52.66416666666667,53.31,58.1,49.339999999999996,45.855000000000004
2023/5/29,Monday,67.74083333333333,61.962,68.14999999999999,66.26333333333334,63.03249999999999
2023/5/30,Tuesday,57.71666666666666,52.217999999999996,53.245,54.23,55.885
2023/5/31,Wednesday,63.73916666666667,50.739999999999995,62.006249999999994,67.76333333333334,57.510000000000005
2023/6/1,Thursday,59.98666666666668,51.657999999999994,61.25125,68.05499999999999,46.8
2023/6/2,Friday,36.32333333333333,36.134,30.822499999999998,38.605000000000004,34.065
2023/6/3,Saturday,41.33166666666666,28.586000000000002,32.11,45.278333333333336,40.06
2023/6/4,Sunday,38.259166666666665,30.965999999999998,34.0225,41.824999999999996,39.53
2023/6/5,Monday,63.06666666666667,32.674,49.713750000000005,64.17999999999999,50.3125
2023/6/6,Tuesday,36.79583333333333,33.306,35.9675,38.82666666666667,41.625
2023/6/7,Wednesday,55.05333333333334,42.007999999999996,54.256249999999994,57.93166666666667,47.855
2023/6/8,Thursday,41.38250000000001,33.658,39.599999999999994,45.55666666666667,43.9075
2023/6/9,Friday,31.048333333333332,28.076,30.143750000000004,34.41833333333334,34.2175
2023/6/10,Saturday,28.7975,28.268,29.620000000000005,31.105,30.417500000000004
2023/6/11,Sunday,36.531666666666666,28.812,29.811249999999998,36.333333333333336,39.045
2023/6/12,Monday,43.82916666666667,32.30800000000001,35.355000000000004,47.13833333333333,37.69
2023/6/13,Tuesday,35.0075,32.35799999999999,32.28625,37.123333333333335,37.557500000000005
2023/6/14,Wednesday,80.8575,74.692,83.53125,79.31833333333333,73.3025
2023/6/15,Thursday,92.31583333333333,95.712,94.4325,90.86666666666666,88.9725
2023/6/16,Friday,96.48083333333334,112.15799999999999,105.65500000000002,96.46499999999999,97.22
2023/6/17,Saturday,90.58166666666666,92.742,89.83874999999999,92.91833333333334,85.0625
2023/6/18,Sunday,94.04583333333333,92.46000000000001,86.39874999999999,92.65833333333335,92.56249999999999
2023/6/19,Monday,62.35583333333332,76.7,77.435,69.61833333333333,56.1175
2023/6/20,Tuesday,49.11166666666667,34.044,33.775,53.416666666666664,46.3825
2023/6/21,Wednesday,40.49666666666667,32.382,37.120000000000005,46.76333333333334,39.4475
